geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon
36081012800,128,012800,4012800,4,Queens,Richmond Hill,QN0902,I,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1721777.16632,5824.97185457,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qt72.3t4v.ti9h,40.698935520246685,-73.84067403233647
36081014000,140,014000,4014000,4,Queens,Kew Gardens,QN0901,I,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2390486.95042,7299.1699623,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-r9kz_w9z9_k5wf,40.70444745345569,-73.82942808774172
36081014201,142.01,014201,4014201,4,Queens,Richmond Hill,QN0902,E,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2270918.85932,6319.31939447,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-449n.97k8_xdmx,40.70098566647336,-73.8243204356986
36081014300,143,014300,4014300,4,Queens,Astoria (East)-Woodside (North),QN0104,E,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1469451.95595,5416.7590384,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tyuw~pb4m~8ygp,40.766528572846724,-73.91156045462063
36081014500,145,014500,4014500,4,Queens,Astoria (East)-Woodside (North),QN0104,I,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1374739.91708,4713.2971372,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ibaw.kjvw.nqfk,40.76407691108391,-73.90689102907268
36081014700,147,014700,4014700,4,Queens,Astoria (East)-Woodside (North),QN0104,E,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1592386.54573,6043.08822948,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vg25.gzrd.qwnj,40.762721792889614,-73.9102693695226
36081014800,148,014800,4014800,4,Queens,South Richmond Hill,QN0903,E,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1685384.5007,7948.50010057,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uxh2.apyq-puhk,40.69478470969319,-73.82168234659163
36081014900,149,014900,4014900,4,Queens,Astoria (East)-Woodside (North),QN0104,E,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1147477.75152,4285.46303095,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-m8bb.qqm2-q6f4,40.76197585813673,-73.91400927769568
36081015000,150,015000,4015000,4,Queens,South Richmond Hill,QN0903,I,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1583628.11303,7724.8386394,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xdu5-tewb.qs3v,40.693489091179266,-73.820774510633
36081015100,151,015100,4015100,4,Queens,Astoria (East)-Woodside (North),QN0104,E,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1435760.6849,4809.67409776,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wk49.pwnh~krpx,40.760258916218596,-73.91063710929912
36081015200,152,015200,4015200,4,Queens,South Richmond Hill,QN0903,E,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2001448.67148,6691.38922069,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7c8y.wy53.ixbx,40.69422688775961,-73.81316474841599
36081015300,153,015300,4015300,4,Queens,Astoria (East)-Woodside (North),QN0104,I,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1309390.50649,4615.60808974,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-q6ds-7m9x~djfj,40.75807389762226,-73.91357737725494
36081015400,154,015400,4015400,4,Queens,South Richmond Hill,QN0903,E,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1617854.35196,7745.38740256,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4xvq-ajvn.wqt8,40.69226689231757,-73.82005138091233
36081015600,156,015600,4015600,4,Queens,South Richmond Hill,QN0903,E,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2253099.39695,7347.45160593,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8q92~nyce_tjvb,40.69054318776915,-73.82006561793396
36081015700,157,015700,4015700,4,Queens,Astoria (East)-Woodside (North),QN0104,I,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1383061.46255,7244.30487509,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xy74~vqe6_twxk,40.755557704724815,-73.92127623802043
36081015801,158.01,015801,4015801,4,Queens,South Ozone Park,QN1001,I,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),3201805.24043,7783.65101753,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-q5ay_vvk9-mefr,40.68907771650522,-73.81160380686707
36081015802,158.02,015802,4015802,4,Queens,South Ozone Park,QN1001,E,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2997105.54704,7751.28504464,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mw2v-zb4t.t5wa,40.68741902543455,-73.81967020171341
36081016100,161,016100,4016100,4,Queens,Astoria (East)-Woodside (North),QN0104,E,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),1157640.35838,4505.24309785,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-83br.bcsu_wu3d,40.75506627993891,-73.91434936695565
36081016400,164,016400,4016400,4,Queens,South Ozone Park,QN1001,I,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2129308.67973,6846.23987885,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6ecu-u6vg.f7pk,40.68490108068889,-73.81648008357229
36081016800,168,016800,4016800,4,Queens,South Ozone Park,QN1001,E,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2276026.71662,7492.31515848,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-p2ew.xdpj~25hj,40.67901602447801,-73.81692374936584
36081016900,169,016900,4016900,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2483619.4577,7375.83673278,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zmuh~6u7x~bs3y,40.74842081478776,-73.91400034759533
36081017000,170,017000,4017000,4,Queens,South Ozone Park,QN1001,E,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2352796.49953,7681.39218458,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5yz8-ceaf~k4ca,40.684422991368095,-73.81181078455572
36081017200,172,017200,4017200,4,Queens,South Ozone Park,QN1001,E,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2056699.08242,7412.72067829,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wd22_vqe5-r8my,40.68262470317943,-73.81031047693291
36081017400,174,017400,4017400,4,Queens,South Ozone Park,QN1001,I,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2056259.49001,7405.96926534,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xfgt~c4bp.ujbn,40.68085663995895,-73.80929088808684
36081017600,176,017600,4017600,4,Queens,South Ozone Park,QN1001,E,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2052682.33476,7394.6803393,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zvx2-g6gv~vrta,40.679130872310246,-73.808635910655
36081017800,178,017800,4017800,4,Queens,South Ozone Park,QN1001,I,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2036947.548,7506.01985909,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uqdk~s6nh~9jh8,40.6769919996864,-73.80864607405114
36081017901,179.01,017901,4017901,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1037434.78757,5032.63301583,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n4s5_zgpm_ptqv,40.744754887565584,-73.92591066118658
36081017902,179.02,017902,4017902,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4062482.0606,8939.46162667,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-y3ti-9jrn-x52v,40.74476450611575,-73.9310103579626
36081018000,180,018000,4018000,4,Queens,South Ozone Park,QN1001,E,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),1491934.50497,5707.85610811,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-r54b-yuiy~349m,40.67565646959491,-73.80503530911191
36081018101,181.01,018101,4018101,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1035687.63222,5028.93838276,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6rtq~hixy.6i63,40.744364596866056,-73.92406062922711
36081018102,181.02,018102,4018102,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1038481.14533,5031.31280484,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8ubw_uadf-c8sw,40.743859477048765,-73.92218092072987
36081018200,182,018200,4018200,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2804355.83503,7140.76339172,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uzag_5xd2_4cvt,40.67620427269062,-73.79950814367501
36081018300,183,018300,4018300,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2314483.75421,7452.57204823,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5zeb~qmix_ye32,40.74514932012527,-73.91958490552982
36081018401,184.01,018401,4018401,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2062597.676,7105.8535066,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-u6yt.38za~nexk,40.67481590168615,-73.79103252706642
36081018402,184.02,018402,4018402,4,Queens,Baisley Park,QN1203,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2287905.76835,7150.59386247,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bhn6_txdr_b4xu,40.6790021485885,-73.79419130405238
36081018501,185.01,018501,4018501,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1060458.04178,4479.67395018,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5f73~nxkv_jvv4,40.73878442314248,-73.92244705618023
36081018502,185.02,018502,4018502,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1059000.89307,4478.89677561,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8q8u_u3tz.nq6r,40.74065162612052,-73.9226027759179
36081018600,186,018600,4018600,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1940917.9081,7089.36932694,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8pct~e5rs-9gp3,40.67956202177079,-73.79997468222203
36081018700,187,018700,4018700,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2598727.36025,7759.42768523,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-46x6_pvfj-zbs4,40.736317351354764,-73.92456515636152
36081018800,188,018800,4018800,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1916871.62152,6999.41751648,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nr2p_bkkd~inuq,40.68147812380321,-73.8005646624913
36081018900,189,018900,4018900,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2343199.54328,6262.7321115,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qwx9.8jxa_gnk7,40.739620643143994,-73.92773059193408
36081019000,190,019000,4019000,4,Queens,Baisley Park,QN1203,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2026398.51589,6323.59650575,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-94y5~4itb.rjjd,40.685140039647415,-73.79437734720658
36081019200,192,019200,4019200,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2159253.2203,8090.62125876,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ijfm_jywh.aa72,40.683218125475975,-73.80176422445332
36081019400,194,019400,4019400,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),3276890.90459,7804.62071726,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8jz9_p7n3_i4gv,40.68588053322768,-73.80421404513366
36081019600,196,019600,4019600,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2402963.98631,7476.96023115,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g25q-7b8q~5pte,40.68964311229398,-73.79992336246357
36081019800,198,019800,4019800,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2231765.01948,6901.8555399,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5yvf-kaja~2tnb,40.691950133055045,-73.80249833770503
36081019901,199.01,019901,4019901,4,Queens,Sunnyside,QN0202,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),3440003.33132,10432.0731747,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hs4a~84nf-5qes,40.73784333130816,-73.93433847536811
36081020200,202,020200,4020200,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1629223.56873,5922.69192126,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dp73_it6i_3vvh,40.6896557864322,-73.80785123108619
36081020400,204,020400,4020400,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),3087462.86611,8843.40190442,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jj9q~6t29~a75n,40.69552146599125,-73.80308401460846
36081020600,206,020600,4020600,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1593891.89865,6136.50943914,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-y2c2_nxbk-paz2,40.694120561258735,-73.80921228329288
36081021400,214,021400,4021400,4,Queens,Jamaica Hills-Briarwood,QN0805,E,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),4079387.02462,8571.34498293,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nfu2_7xa8_try8,40.70664366038008,-73.8157941928552
36081021602,216.02,021602,4021602,4,Queens,Kew Gardens,QN0901,E,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1207645.67324,7626.18072851,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zfus~ar3b.eikj,40.70439586825578,-73.81877096958412
36081021603,216.03,021603,4021603,4,Queens,Kew Gardens,QN0901,I,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),3232869.36808,8920.67207464,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a9a8-fmfe_hmab,40.7077894499212,-73.8208703726205
36081022002,220.02,022002,4022002,4,Queens,Jamaica Hills-Briarwood,QN0805,I,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3309944.24989,10813.4544137,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ngx7_x9d7~mc4p,40.7125155937107,-73.81485936897826
36081023000,230,023000,4023000,4,Queens,Jamaica Hills-Briarwood,QN0805,I,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),1782960.0677,6035.91087673,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xgin-5r77_6g6j,40.71257509582455,-73.80802544656449
36081023200,232,023200,4023200,4,Queens,Jamaica Hills-Briarwood,QN0805,I,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3557225.47619,8955.4496852,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-up9q.bw52~sk2z,40.71084557939309,-73.81382838980994
36081023501,235.01,023501,4023501,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1481337.99382,6339.54030009,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uzgc~umtf.8sba,40.737141840499,-73.91786774775471
36081023502,235.02,023502,4023502,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1265214.14716,5437.14135195,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5tv6_iegz~2wk3,40.7416282663099,-73.91645285305356
36081023600,236,023600,4023600,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1897473.67377,5717.5558199,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ayie.sb8m~7sja,40.708087696045475,-73.80455475616222
36081023800,238,023800,4023800,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1686741.45498,5362.84753809,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s7uv~yzew.ijfn,40.704750361408465,-73.80913258486012
36081025100,251,025100,4025100,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2646559.91148,7406.4353006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zjsd_6pcy_5mgk,40.74510127243294,-73.91018968609873
36081025301,253.01,025301,4025301,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1370376.21396,4718.30352293,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7amm~r4rd.ztri,40.74392794469886,-73.9162237948657
36081025302,253.02,025302,4025302,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1131234.79816,4354.91594022,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xp72~5m7n.imbj,40.743509489298106,-73.91323840040131
36081025401,254.01,025401,4025401,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2727728.59966,6545.77711062,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ukup-g2kh_2k6f,40.69481650709415,-73.7977941203477
36081025402,254.02,025402,4025402,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4070763.1411,9740.31333853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-egb3.fveb-petn,40.69896538908874,-73.79205149806457
36081025500,255,025500,4025500,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2345871.57811,7492.78594737,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hi2h.wv88-2qw4,40.750519518030046,-73.90834551616966
36081025700,257,025700,4025700,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1621552.76776,7917.29861648,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-64jt~3h7u~yqmj,40.75028028572928,-73.90488634014481
36081025800,258,025800,4025800,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2280364.86975,6100.84943857,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pcfs_kq3t-p767,40.69634911189714,-73.78662141216103
36081025900,259,025900,4025900,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2014820.56841,6688.71680898,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5hkh_kz72_yqqp,40.74892208713312,-73.9031186150903
36081026000,260,026000,4026000,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1920918.45909,7810.54494352,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tyfu_u8h5-4qvg,40.692287283900335,-73.79393583776623
36081026200,262,026200,4026200,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1540114.82171,6196.43726032,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pprj.m77k.77hv,40.69088797157585,-73.79280929554314
36081026400,264,026400,4026400,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2739605.46011,8552.61839634,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-z4tj.fkhe~ntwb,40.692019688390175,-73.78613729648744
36081026600,266,026600,4026600,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1861807.70934,6384.49063748,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wwja.ncfi~gf3z,40.691948184853075,-73.7818146572899
36081026700,267,026700,4026700,4,Queens,Elmhurst,QN0401,I,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),2256191.11673,6365.40691983,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6wxk_n23i.mbxs,40.745342478519305,-73.88773315252483
36081026901,269.01,026901,4026901,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),1230343.79659,5493.25299194,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h8ms.3j3j~u6at,40.74695043502023,-73.88211828381672
36081026902,269.02,026902,4026902,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),844998.013913,3699.99242626,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-923k_nd4i.t4j6,40.74458428509267,-73.8829711737455
36081027000,270,027000,4027000,4,Queens,South Jamaica,QN1202,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1992019.02173,6319.6171098,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-thmp_v7be~srq3,40.689127929602236,-73.7906185710266
36081027101,271.01,027101,4027101,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),967871.941602,4342.27583234,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kgnn-sbhf.5ui7,40.7441592280924,-73.8802286002067
36081027102,271.02,027102,4027102,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),528308.620449,3113.51212312,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7pq7-yt9x~mry2,40.74740088811812,-73.87771031489036
36081027200,272,027200,4027200,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1653862.59109,6068.63487057,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ct7i~mhs9~hh2v,40.68425371878607,-73.79178621907029
36081027302,273.02,027302,4027302,4,Queens,Jackson Heights,QN0301,E,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),1254853.36592,5646.96125576,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8zgn-4xhy_y93t,40.753570763965776,-73.8731216697161
36081027400,274,027400,4027400,4,Queens,Baisley Park,QN1203,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1546921.09801,5845.7289635,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3dme.fnte_gd4x,40.68507835863295,-73.7888300863479
36081027500,275,027500,4027500,4,Queens,Jackson Heights,QN0301,E,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),1911640.09939,7384.59516448,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3uh9-kdw9~9exd,40.752294003940264,-73.87547798627158
36081027600,276,027600,4027600,4,Queens,Baisley Park,QN1203,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1708235.20171,6153.87693893,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7j3h~wkmf~ykw6,40.68755300288746,-73.78629590996451
