geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname_x,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon,Year,ntaname_y,Supply Gap (lbs.),Food Insecure Percentage,Unemployment Rate,Vulnerable Population Score,Weighted Score,Rank
36061007300,73.0,7300,1007300,1,Manhattan,West Village,MN0203,I,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1778587.97432,5754.13421011,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-whwh~2y2g_vhgw,40.73379527302653,-74.00379135393472,2025.0,West Village,"605,981.189659805",13.57%,741.45%,0.37,6.22559569875,85.0
36061007300,73.0,7300,1007300,1,Manhattan,West Village,MN0203,I,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1778587.97432,5754.13421011,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-whwh~2y2g_vhgw,40.73379527302653,-74.00379135393472,2024.0,West Village,"436,653.30189345",11.54%,7.27%,0.1,5.11285628358,129.0
36061007300,73.0,7300,1007300,1,Manhattan,West Village,MN0203,I,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1778587.97432,5754.13421011,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-whwh~2y2g_vhgw,40.73379527302653,-74.00379135393472,2023.0,West Village,"376,781.3101",9.57%,7.14%,0.1,5.06099204359,124.0
36061007600,76.0,7600,1007600,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1873518.14596,5717.63343742,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dwt9.z59m-978b,40.74773248301153,-73.9873555224607,2025.0,Midtown South-Flatiron-Union Square,"354,582.409155647",14.70%,600.83%,0.35,5.75952211194,130.0
36061007600,76.0,7600,1007600,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1873518.14596,5717.63343742,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dwt9.z59m-978b,40.74773248301153,-73.9873555224607,2024.0,Midtown South-Flatiron-Union Square,"330,563.241654016",15.55%,5.07%,0.13,5.18662022325,121.0
36061007600,76.0,7600,1007600,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1873518.14596,5717.63343742,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dwt9.z59m-978b,40.74773248301153,-73.9873555224607,2023.0,Midtown South-Flatiron-Union Square,"41,919.22102",8.19%,4.98%,0.13,4.92685980951,136.0
36061007700,77.0,7700,1007700,1,Manhattan,West Village,MN0203,I,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1924995.85467,5765.37214246,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ciae~2j3v_w9d9,40.73790336722394,-74.00369657369035,2025.0,West Village,"605,981.189659805",13.57%,741.45%,0.37,6.22559569875,85.0
36061007700,77.0,7700,1007700,1,Manhattan,West Village,MN0203,I,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1924995.85467,5765.37214246,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ciae~2j3v_w9d9,40.73790336722394,-74.00369657369035,2024.0,West Village,"436,653.30189345",11.54%,7.27%,0.1,5.11285628358,129.0
36061007700,77.0,7700,1007700,1,Manhattan,West Village,MN0203,I,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1924995.85467,5765.37214246,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ciae~2j3v_w9d9,40.73790336722394,-74.00369657369035,2023.0,West Village,"376,781.3101",9.57%,7.14%,0.1,5.06099204359,124.0
36061007800,78.0,7800,1007800,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1912109.89721,5546.86738568,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vxe7-bgr2-2gq9,40.7465183952567,-73.97438641733544,2025.0,Murray Hill-Kips Bay,"1,043,268.45251766",12.13%,320.32%,0.4,6.23798572293,83.0
36061007800,78.0,7800,1007800,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1912109.89721,5546.86738568,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vxe7-bgr2-2gq9,40.7465183952567,-73.97438641733544,2024.0,Murray Hill-Kips Bay,"926,197.93662432",10.91%,3.26%,0.14,5.49564540785,98.0
36061007800,78.0,7800,1007800,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1912109.89721,5546.86738568,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vxe7-bgr2-2gq9,40.7465183952567,-73.97438641733544,2023.0,Murray Hill-Kips Bay,"1,127,865.041",9.69%,4.16%,0.13,5.58353997611,73.0
36061008000,80.0,8000,1008000,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1855976.69853,5682.15354559,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sydc_b2pp_6vzr,40.74960644849294,-73.97749099899677,2025.0,Murray Hill-Kips Bay,"1,043,268.45251766",12.13%,320.32%,0.4,6.23798572293,83.0
36061008000,80.0,8000,1008000,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1855976.69853,5682.15354559,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sydc_b2pp_6vzr,40.74960644849294,-73.97749099899677,2024.0,Murray Hill-Kips Bay,"926,197.93662432",10.91%,3.26%,0.14,5.49564540785,98.0
36061008000,80.0,8000,1008000,1,Manhattan,Murray Hill-Kips Bay,MN0603,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1855976.69853,5682.15354559,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sydc_b2pp_6vzr,40.74960644849294,-73.97749099899677,2023.0,Murray Hill-Kips Bay,"1,127,865.041",9.69%,4.16%,0.13,5.58353997611,73.0
36061008100,81.0,8100,1008100,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1875912.49868,5683.39375249,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7u4v~szfu~e9hb,40.73983752204635,-73.99846273745216,2025.0,Chelsea-Hudson Yards,"723,779.41204991",15.79%,560.22%,0.38,5.87294023284,124.0
36061008100,81.0,8100,1008100,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1875912.49868,5683.39375249,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7u4v~szfu~e9hb,40.73983752204635,-73.99846273745216,2024.0,Chelsea-Hudson Yards,"143,771.133501679",12.74%,4.38%,0.12,4.91507928773,147.0
36061008100,81.0,8100,1008100,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1875912.49868,5683.39375249,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7u4v~szfu~e9hb,40.73983752204635,-73.99846273745216,2023.0,Chelsea-Hudson Yards,"-311,334.0647",10.21%,4.36%,0.12,4.27539196744,169.0
36061008200,82.0,8200,1008200,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1856719.42016,5681.26086793,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-amud~2wqi-xjzt,40.75092398143526,-73.98029546629112,2025.0,Midtown-Times Square,"144,714.999478159",15.79%,516.70%,0.48,5.46252733014,149.0
36061008200,82.0,8200,1008200,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1856719.42016,5681.26086793,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-amud~2wqi-xjzt,40.75092398143526,-73.98029546629112,2024.0,Midtown-Times Square,"909,302.541546453",33.46%,5.77%,0.16,5.65616521185,81.0
36061008200,82.0,8200,1008200,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1856719.42016,5681.26086793,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-amud~2wqi-xjzt,40.75092398143526,-73.98029546629112,2023.0,Midtown-Times Square,"-34,734.24015",9.34%,4.04%,0.15,4.31004914261,168.0
36061008300,83.0,8300,1008300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1873011.55559,5681.51426302,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9xmw.jbce~65ei,40.74236816005952,-74.00494701244862,2025.0,Chelsea-Hudson Yards,"723,779.41204991",15.79%,560.22%,0.38,5.87294023284,124.0
36061008300,83.0,8300,1008300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1873011.55559,5681.51426302,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9xmw.jbce~65ei,40.74236816005952,-74.00494701244862,2024.0,Chelsea-Hudson Yards,"143,771.133501679",12.74%,4.38%,0.12,4.91507928773,147.0
36061008300,83.0,8300,1008300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1873011.55559,5681.51426302,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9xmw.jbce~65ei,40.74236816005952,-74.00494701244862,2023.0,Chelsea-Hudson Yards,"-311,334.0647",10.21%,4.36%,0.12,4.27539196744,169.0
36061008400,84.0,8400,1008400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1862741.7982,5690.70188955,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-udhv-7j2d~vw7u,40.751962008344016,-73.98408912719516,2025.0,Midtown-Times Square,"144,714.999478159",15.79%,516.70%,0.48,5.46252733014,149.0
36061008400,84.0,8400,1008400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1862741.7982,5690.70188955,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-udhv-7j2d~vw7u,40.751962008344016,-73.98408912719516,2024.0,Midtown-Times Square,"909,302.541546453",33.46%,5.77%,0.16,5.65616521185,81.0
36061008400,84.0,8400,1008400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1862741.7982,5690.70188955,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-udhv-7j2d~vw7u,40.751962008344016,-73.98408912719516,2023.0,Midtown-Times Square,"-34,734.24015",9.34%,4.04%,0.15,4.31004914261,168.0
36061008900,89.0,8900,1008900,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1782674.02883,5578.14058896,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mzun-j3vh~p5q3,40.74456646044429,-74.0028935790046,2025.0,Chelsea-Hudson Yards,"723,779.41204991",15.79%,560.22%,0.38,5.87294023284,124.0
36061008900,89.0,8900,1008900,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1782674.02883,5578.14058896,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mzun-j3vh~p5q3,40.74456646044429,-74.0028935790046,2024.0,Chelsea-Hudson Yards,"143,771.133501679",12.74%,4.38%,0.12,4.91507928773,147.0
36061008900,89.0,8900,1008900,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1782674.02883,5578.14058896,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mzun-j3vh~p5q3,40.74456646044429,-74.0028935790046,2023.0,Chelsea-Hudson Yards,"-311,334.0647",10.21%,4.36%,0.12,4.27539196744,169.0
36061009200,92.0,9200,1009200,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),2118430.84368,6172.97892123,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nihj~86ar-ngq5,40.753675555544895,-73.97509117528189,2025.0,East Midtown-Turtle Bay,"1,000,801.33361314",12.74%,592.32%,0.51,6.52060697162,61.0
36061009200,92.0,9200,1009200,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),2118430.84368,6172.97892123,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nihj~86ar-ngq5,40.753675555544895,-73.97509117528189,2024.0,East Midtown-Turtle Bay,"553,265.278906079",8.11%,4.60%,0.13,4.94702487239,143.0
36061009200,92.0,9200,1009200,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),2118430.84368,6172.97892123,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nihj~86ar-ngq5,40.753675555544895,-73.97509117528189,2023.0,East Midtown-Turtle Bay,"435,464.0499",6.09%,3.80%,0.12,4.84852790598,140.0
36061009300,93.0,9300,1009300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1929422.59302,5740.25895778,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8zpc-pmyh~qqur,40.74820622206924,-74.00140799408929,2025.0,Chelsea-Hudson Yards,"723,779.41204991",15.79%,560.22%,0.38,5.87294023284,124.0
36061009300,93.0,9300,1009300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1929422.59302,5740.25895778,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8zpc-pmyh~qqur,40.74820622206924,-74.00140799408929,2024.0,Chelsea-Hudson Yards,"143,771.133501679",12.74%,4.38%,0.12,4.91507928773,147.0
36061009300,93.0,9300,1009300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1929422.59302,5740.25895778,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8zpc-pmyh~qqur,40.74820622206924,-74.00140799408929,2023.0,Chelsea-Hudson Yards,"-311,334.0647",10.21%,4.36%,0.12,4.27539196744,169.0
36061009400,94.0,9400,1009400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1646379.21085,5738.94007408,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a45k_8zfx_n43m,40.75504504351561,-73.97772113295862,2025.0,Midtown-Times Square,"144,714.999478159",15.79%,516.70%,0.48,5.46252733014,149.0
36061009400,94.0,9400,1009400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1646379.21085,5738.94007408,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a45k_8zfx_n43m,40.75504504351561,-73.97772113295862,2024.0,Midtown-Times Square,"909,302.541546453",33.46%,5.77%,0.16,5.65616521185,81.0
36061009400,94.0,9400,1009400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1646379.21085,5738.94007408,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a45k_8zfx_n43m,40.75504504351561,-73.97772113295862,2023.0,Midtown-Times Square,"-34,734.24015",9.34%,4.04%,0.15,4.31004914261,168.0
36061009500,95.0,9500,1009500,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1851171.26824,5658.97064554,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nwj7.8ttw_dj7k,40.7471759069986,-73.99320944748935,2025.0,Midtown South-Flatiron-Union Square,"354,582.409155647",14.70%,600.83%,0.35,5.75952211194,130.0
36061009500,95.0,9500,1009500,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1851171.26824,5658.97064554,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nwj7.8ttw_dj7k,40.7471759069986,-73.99320944748935,2024.0,Midtown South-Flatiron-Union Square,"330,563.241654016",15.55%,5.07%,0.13,5.18662022325,121.0
36061009500,95.0,9500,1009500,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1851171.26824,5658.97064554,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nwj7.8ttw_dj7k,40.7471759069986,-73.99320944748935,2023.0,Midtown South-Flatiron-Union Square,"41,919.22102",8.19%,4.98%,0.13,4.92685980951,136.0
36061009600,96.0,9600,1009600,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1887288.38572,5737.35624361,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xyaq_9rnx-2ik3,40.75631532027099,-73.98050529560494,2025.0,Midtown-Times Square,"144,714.999478159",15.79%,516.70%,0.48,5.46252733014,149.0
36061009600,96.0,9600,1009600,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1887288.38572,5737.35624361,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xyaq_9rnx-2ik3,40.75631532027099,-73.98050529560494,2024.0,Midtown-Times Square,"909,302.541546453",33.46%,5.77%,0.16,5.65616521185,81.0
36061009600,96.0,9600,1009600,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1887288.38572,5737.35624361,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xyaq_9rnx-2ik3,40.75631532027099,-73.98050529560494,2023.0,Midtown-Times Square,"-34,734.24015",9.34%,4.04%,0.15,4.31004914261,168.0
36061009902,99.02,9902,1009902,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),2006894.91578,8383.89303696,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-j9bu-ndca.ng6u,40.75240674090362,-74.00771779756715,2025.0,Chelsea-Hudson Yards,"723,779.41204991",15.79%,560.22%,0.38,5.87294023284,124.0
36061009902,99.02,9902,1009902,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),2006894.91578,8383.89303696,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-j9bu-ndca.ng6u,40.75240674090362,-74.00771779756715,2024.0,Chelsea-Hudson Yards,"143,771.133501679",12.74%,4.38%,0.12,4.91507928773,147.0
36061009902,99.02,9902,1009902,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),2006894.91578,8383.89303696,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-j9bu-ndca.ng6u,40.75240674090362,-74.00771779756715,2023.0,Chelsea-Hudson Yards,"-311,334.0647",10.21%,4.36%,0.12,4.27539196744,169.0
36061010000,100.0,10000,1010000,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1859881.00494,5684.21153375,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tvxv.b5pa-pgm8,40.758109834316734,-73.97133314978493,2025.0,East Midtown-Turtle Bay,"1,000,801.33361314",12.74%,592.32%,0.51,6.52060697162,61.0
36061010000,100.0,10000,1010000,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1859881.00494,5684.21153375,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tvxv.b5pa-pgm8,40.758109834316734,-73.97133314978493,2024.0,East Midtown-Turtle Bay,"553,265.278906079",8.11%,4.60%,0.13,4.94702487239,143.0
36061010000,100.0,10000,1010000,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1859881.00494,5684.21153375,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tvxv.b5pa-pgm8,40.758109834316734,-73.97133314978493,2023.0,East Midtown-Turtle Bay,"435,464.0499",6.09%,3.80%,0.12,4.84852790598,140.0
36061010100,101.0,10100,1010100,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1891377.88368,5701.71568337,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wu64-jgx5_kru7,40.74982183865638,-73.99076189922968,2025.0,Midtown South-Flatiron-Union Square,"354,582.409155647",14.70%,600.83%,0.35,5.75952211194,130.0
36061010100,101.0,10100,1010100,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1891377.88368,5701.71568337,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wu64-jgx5_kru7,40.74982183865638,-73.99076189922968,2024.0,Midtown South-Flatiron-Union Square,"330,563.241654016",15.55%,5.07%,0.13,5.18662022325,121.0
36061010100,101.0,10100,1010100,1,Manhattan,Midtown South-Flatiron-Union Square,MN0501,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1891377.88368,5701.71568337,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wu64-jgx5_kru7,40.74982183865638,-73.99076189922968,2023.0,Midtown South-Flatiron-Union Square,"41,919.22102",8.19%,4.98%,0.13,4.92685980951,136.0
36061010200,102.0,10200,1010200,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1860992.68904,5687.80226274,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sn9h.jg2t~vdi7,40.75943535588601,-73.97415248276054,2025.0,Midtown-Times Square,"144,714.999478159",15.79%,516.70%,0.48,5.46252733014,149.0
36061010200,102.0,10200,1010200,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1860992.68904,5687.80226274,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sn9h.jg2t~vdi7,40.75943535588601,-73.97415248276054,2024.0,Midtown-Times Square,"909,302.541546453",33.46%,5.77%,0.16,5.65616521185,81.0
36061010200,102.0,10200,1010200,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1860992.68904,5687.80226274,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-sn9h.jg2t~vdi7,40.75943535588601,-73.97415248276054,2023.0,Midtown-Times Square,"-34,734.24015",9.34%,4.04%,0.15,4.31004914261,168.0
36061010400,104.0,10400,1010400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1864600.36943,5693.03611742,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ydig_ujd6.rjus,40.7607348595788,-73.97756191720337,2025.0,Midtown-Times Square,"144,714.999478159",15.79%,516.70%,0.48,5.46252733014,149.0
36061010400,104.0,10400,1010400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1864600.36943,5693.03611742,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ydig_ujd6.rjus,40.7607348595788,-73.97756191720337,2024.0,Midtown-Times Square,"909,302.541546453",33.46%,5.77%,0.16,5.65616521185,81.0
36061010400,104.0,10400,1010400,1,Manhattan,Midtown-Times Square,MN0502,I,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1864600.36943,5693.03611742,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ydig_ujd6.rjus,40.7607348595788,-73.97756191720337,2023.0,Midtown-Times Square,"-34,734.24015",9.34%,4.04%,0.15,4.31004914261,168.0
36061010801,108.01,10801,1010801,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),763140.650626,3972.95944216,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vd4w.q5hy-g9br,40.75806023405509,-73.96614911481814,2025.0,East Midtown-Turtle Bay,"1,000,801.33361314",12.74%,592.32%,0.51,6.52060697162,61.0
36061010801,108.01,10801,1010801,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),763140.650626,3972.95944216,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vd4w.q5hy-g9br,40.75806023405509,-73.96614911481814,2024.0,East Midtown-Turtle Bay,"553,265.278906079",8.11%,4.60%,0.13,4.94702487239,143.0
36061010801,108.01,10801,1010801,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),763140.650626,3972.95944216,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vd4w.q5hy-g9br,40.75806023405509,-73.96614911481814,2023.0,East Midtown-Turtle Bay,"435,464.0499",6.09%,3.80%,0.12,4.84852790598,140.0
36061010802,108.02,10802,1010802,1,Manhattan,East Midtown-Turtle Bay,MN0604,I,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),617743.798635,3142.73680625,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8zc9~k2ps_3k9i,40.759368336331335,-73.96359346755264,2025.0,East Midtown-Turtle Bay,"1,000,801.33361314",12.74%,592.32%,0.51,6.52060697162,61.0
